0,nan,nan,50118.72336,0.022387211
0,nan,nan,50118.72336,0.025118864
0,nan,nan,50118.72336,0.028183829
0,nan,nan,50118.72336,0.031622777
0,nan,nan,50118.72336,0.035481339
0,nan,nan,50118.72336,0.039810717
0,nan,nan,50118.72336,0.044668359
0,nan,nan,50118.72336,0.050118723
0,nan,nan,50118.72336,0.056234133
0,nan,nan,50118.72336,0.063095734
0,nan,nan,50118.72336,0.070794578
0,nan,nan,50118.72336,0.079432823
0,nan,nan,50118.72336,0.089125094
0,nan,nan,50118.72336,0.1
0,nan,nan,50118.72336,0.112201845
0,nan,nan,50118.72336,0.125892541
0,nan,nan,50118.72336,0.141253754
0,nan,nan,50118.72336,0.158489319
0,nan,nan,50118.72336,0.177827941
0,nan,nan,50118.72336,0.199526231
0,nan,nan,50118.72336,0.223872114
0,nan,nan,50118.72336,0.251188643
0,nan,nan,50118.72336,0.281838293
0,nan,nan,56234.13252,0.022387211
0,nan,nan,56234.13252,0.025118864
0,nan,nan,56234.13252,0.028183829
0,nan,nan,56234.13252,0.031622777
0,nan,nan,56234.13252,0.035481339
0,nan,nan,56234.13252,0.039810717
0,nan,nan,56234.13252,0.044668359
0,nan,nan,56234.13252,0.050118723
0,nan,nan,56234.13252,0.056234133
0,nan,nan,56234.13252,0.063095734
0,nan,nan,56234.13252,0.070794578
0,nan,nan,56234.13252,0.079432823
0,nan,nan,56234.13252,0.089125094
0,nan,nan,56234.13252,0.1
0,nan,nan,56234.13252,0.112201845
0,nan,nan,56234.13252,0.125892541
0,nan,nan,56234.13252,0.141253754
0,nan,nan,56234.13252,0.158489319
0,nan,nan,56234.13252,0.177827941
0,nan,nan,56234.13252,0.199526231
0,nan,nan,56234.13252,0.223872114
0,nan,nan,56234.13252,0.251188643
0,nan,nan,56234.13252,0.281838293
0,nan,nan,63095.73445,0.019952623
0,nan,nan,63095.73445,0.022387211
0,nan,nan,63095.73445,0.025118864
0,nan,nan,63095.73445,0.028183829
0,nan,nan,63095.73445,0.031622777
0,nan,nan,63095.73445,0.035481339
0,nan,nan,63095.73445,0.039810717
0,nan,nan,63095.73445,0.044668359
0,nan,nan,63095.73445,0.050118723
0,nan,nan,63095.73445,0.056234133
0,nan,nan,63095.73445,0.063095734
0,nan,nan,63095.73445,0.070794578
0,nan,nan,63095.73445,0.079432823
0,nan,nan,63095.73445,0.089125094
0,nan,nan,63095.73445,0.1
0,nan,nan,63095.73445,0.112201845
0,nan,nan,63095.73445,0.125892541
0,nan,nan,63095.73445,0.141253754
0,nan,nan,63095.73445,0.158489319
0,nan,nan,63095.73445,0.177827941
0,nan,nan,63095.73445,0.199526231
0,nan,nan,63095.73445,0.223872114
0,nan,nan,63095.73445,0.251188643
0,nan,nan,63095.73445,0.281838293
0,nan,nan,70794.57844,0.017782794
0,nan,nan,70794.57844,0.019952623
0,nan,nan,70794.57844,0.022387211
0,nan,nan,70794.57844,0.025118864
0,nan,nan,70794.57844,0.028183829
0,nan,nan,70794.57844,0.031622777
0,nan,nan,70794.57844,0.035481339
0,nan,nan,70794.57844,0.039810717
0,nan,nan,70794.57844,0.044668359
0,nan,nan,70794.57844,0.050118723
0,nan,nan,70794.57844,0.056234133
0,nan,nan,70794.57844,0.063095734
0,nan,nan,70794.57844,0.070794578
0,nan,nan,70794.57844,0.079432823
0,nan,nan,70794.57844,0.089125094
0,nan,nan,70794.57844,0.1
0,nan,nan,70794.57844,0.112201845
0,nan,nan,70794.57844,0.125892541
0,nan,nan,70794.57844,0.141253754
0,nan,nan,70794.57844,0.158489319
0,nan,nan,70794.57844,0.177827941
0,nan,nan,70794.57844,0.199526231
0,nan,nan,70794.57844,0.223872114
0,nan,nan,70794.57844,0.251188643
0,nan,nan,79432.82347,0.017782794
0,nan,nan,79432.82347,0.019952623
0,nan,nan,79432.82347,0.022387211
0,nan,nan,79432.82347,0.025118864
0,nan,nan,79432.82347,0.028183829
0,nan,nan,79432.82347,0.031622777
